access_id,odonimo_raw,localita,civico,esponente,coord_x,coord_y,section_number,assignment_method,coordinate_quality_flag,coordinate_suspect_reason,same_street_neighbour_count,distance_to_same_street_cluster_m,distance_to_nearest_same_street_m,nearest_validated_street_context,nearest_validated_street_context_count,distance_to_nearest_different_street_m,census_cell_id,suggested_action,notes
3520443,VIA DEI BIZANTINI,,195,B,"16,2952975","38,9622472",62,normalized_street_exact_and_civic_rule,same_street_outlier,nearest same-street civic is 533.7 m away; progressive civic-number neighbour is 1339.2 m away,0,674.9,533.7,,0,,0791600000030,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3553301,VIA DEI BIZANTINI,,57,,"16,2768912","38,9549174",60,normalized_street_exact_and_civic_rule,same_street_outlier,nearest same-street civic is 594.1 m away; progressive civic-number neighbour is 623.0 m away,0,1360.6,594.1,,0,,0791600000106,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3596111,VIA DEI BRUTII,,52,,"16,2818593","38,9618973",73,normalized_street_exact_and_civic_rule,same_street_outlier,point is near validated ANNCSU civics labelled VIA GALLIANO (4 of nearby context within 120 m); progressive civic-number neighbour is 793.8 m away,0,1694.7,426.8,VIA GALLIANO,4,9.2,0791600000145,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3596222,VIA DEI BRUTII,,96,,"16,33187","38,929303",73,normalized_street_exact_and_civic_rule,same_street_outlier,nearest same-street civic is 2011.5 m away; progressive civic-number neighbour is 6901.4 m away,0,4177.1,2011.5,VIA DEGLI ENOTRI,2,0.0,0791600000324,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3514695,VIA DEI FAGGI,,1,,"16,3133985","38,9508792",71,normalized_street_exact,same_street_outlier,2183.3 m from same-street cluster centroid; nearest same-street civic is 2612.5 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2616.3 m away,0,2183.3,2612.5,VIA SALVATORE FODERARO,32,32.7,0791600000132,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533662,VIA DEI GELSOMINI,,14,,"16,3345162","38,941689",64,normalized_street_exact,same_street_outlier,nearest same-street civic is 512.0 m away; progressive civic-number neighbour is 519.1 m away,0,3360.2,512.0,VIA LUIGI SETTEMBRINI,2,80.8,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533643,VIA DEI GELSOMINI,,16,,"16,3090328","38,9608493",64,normalized_street_exact,same_street_outlier,nearest same-street civic is 835.2 m away; progressive civic-number neighbour is 1853.3 m away,0,396.5,835.2,VIA DEGLI ITALI,12,54.1,0791600000130,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3553345,VIA DEI MORGETI,,16,,"16,33191","38,95755",73,normalized_street_exact,same_street_outlier,nearest same-street civic is 1254.5 m away; point is near validated ANNCSU civics labelled VIA ERNESTO PONTIERI (4 of nearby context within 120 m); progressive civic-number neighbour is 1415.2 m away,0,3105.4,1254.5,VIA ERNESTO PONTIERI,4,33.5,0791600000140,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536876,VIA DEI PIOPPI,,12,,"16,3146158","38,9519068",73,normalized_street_exact,same_street_outlier,nearest same-street civic is 2439.5 m away; progressive civic-number neighbour is 3294.9 m away,0,1025.8,2439.5,VIA SALVATORE FODERARO,16,0.0,0791600000132,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3591647,VIA DEI SALICI,,11,,"16,3128502","38,9524248",73,normalized_street_exact,same_street_outlier,1815.7 m from same-street cluster centroid; nearest same-street civic is 1877.4 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 1921.7 m away,0,1815.7,1877.4,VIA COSCHI,13,0.0,0791600000132,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3512767,VIA DEI TAURINI,,48,,"16,3127229","38,942348",71,normalized_street_exact,same_street_outlier,nearest same-street civic is 738.5 m away; progressive civic-number neighbour is 939.2 m away,0,691.2,738.5,,0,,0791600000350,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3535681,VIA DEL LAVORO,,1,,"16,327678","38,940753",43,normalized_street_exact,same_street_outlier,4055.8 m from same-street cluster centroid; nearest same-street civic is 4234.9 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 5161.4 m away,0,4055.8,4234.9,VIA VINCENZO SMIRNE,6,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536139,VIA DEL PROGRESSO,,582,2,"16,3330573","38,926976",63,normalized_street_exact_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 2133.2 m away,0,4430.0,323.0,VIA DEGLI ETRUSCHI,1,0.0,0791600000324,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536113,VIA DEL PROGRESSO,,610,,"16,3338241","38,9240589",63,normalized_street_exact_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 2329.2 m away,0,4748.5,330.5,VIA MAGGIORE TOSELLI,7,0.0,0791600000324,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538433,VIA DEL PROGRESSO,,73,,"16,318104","38,972118",63,normalized_street_exact_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 1014.8 m away,0,1329.4,271.2,CORSO GIOVANNI NICOTERA,21,9.4,0791600000016,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528111,VIA DEL SOCCORSO,,10,,"16,3268504","38,9740004",28,normalized_street_exact,same_street_outlier,3510.5 m from same-street cluster centroid; nearest same-street civic is 3702.9 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 3720.6 m away,0,3510.5,3702.9,VIA EMILIO SEGRE,5,27.4,0791600000052,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537722,VIA DELLE IMPRESE,,7,,"16,3249721","38,9449596",65,normalized_street_exact,same_street_outlier,point is near validated ANNCSU civics labelled VIA DEGLI SVEVI (8 of nearby context within 120 m); progressive civic-number neighbour is 4385.8 m away,0,3183.4,264.3,VIA DEGLI SVEVI,8,0.0,0791600000134,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3524034,VIA DELLE ROSE,,29,,"16,2840951","38,957373",35,normalized_street_exact,same_street_outlier,nearest same-street civic is 792.6 m away; progressive civic-number neighbour is 1168.8 m away,0,1389.8,792.6,VIA DEL PROGRESSO,4,35.9,0791600000106,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3513296,VIA DELLE TERME,,121,,"16,3234952","38,9422561",34,normalized_street_exact,same_street_outlier,point is near validated ANNCSU civics labelled VIA GIOACCHINO MURAT (4 of nearby context within 120 m); progressive civic-number neighbour is 2860.4 m away,0,3102.6,252.0,VIA GIOACCHINO MURAT,4,48.7,0791600000350,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517126,VIA DOMENICO CURCIO,,1,,"16,3339418","38,9856768",28,normalized_street_exact,same_street_outlier,nearest same-street civic is 3284.5 m away; progressive civic-number neighbour is 3338.2 m away,0,3007.7,3284.5,,0,,0791600000340,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517125,VIA DOMENICO CURCIO,,16,,"16,2811602","38,9699342",28,normalized_street_exact,same_street_outlier,nearest same-street civic is 3019.6 m away; progressive civic-number neighbour is 3023.3 m away,0,2752.7,3019.6,VICO DI VIA DOMENICO PORCHIO,55,2.1,0791600000152,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515545,VIA DOMENICO E FRANCESCO RUBINO,,1,,"16,3042145","38,9592364",,,same_street_outlier,nearest same-street civic is 824.4 m away; progressive civic-number neighbour is 1397.6 m away,0,366.6,824.4,VIA SENATORE ARTURO PERUGINI,4,11.0,0791600000370,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3511804,VIA DUCA D'AOSTA,,158,,"16,2928504","38,9662242",21,normalized_street_exact,same_street_outlier,progressive civic-number neighbour is 598.8 m away,0,933.7,313.7,,0,,0791600000141,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3511766,VIA DUCA D'AOSTA,,234,,"16,3215283","38,9607061",21,normalized_street_exact,same_street_outlier,nearest same-street civic is 1399.6 m away; progressive civic-number neighbour is 1832.5 m away,0,1957.0,1399.6,,0,,0791600000139,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515129,VIA EMILIO BARBERIO,,1,,"16,3224727","38,9657559",27,anncsu_crosswalk_abbreviation_unique,same_street_outlier,1470.3 m from same-street cluster centroid; nearest same-street civic is 1583.9 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 1592.3 m away,0,1470.3,1583.9,VIA CRISTOFORO COLOMBO,11,11.1,0791600000139,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537383,VIA EMILIO SEGRE,,3,,"16,2877869","38,9627912",37,normalized_street_exact,same_street_outlier,nearest same-street civic is 921.9 m away; progressive civic-number neighbour is 934.5 m away,0,1614.3,921.9,VIA EROI DI SAPRI,34,0.0,0791600000142,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517684,VIA ENRICO COLOSIMO,,39,,"16,3211182","38,9650534",3,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 899.4 m away; progressive civic-number neighbour is 1052.7 m away,0,1014.0,899.4,VIA DEGLI ITALI,18,17.2,0791600000139,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3531678,VIA ENRICO TOTI,,6,,"16,32119","38,9780579",,,same_street_outlier,nearest same-street civic is 623.2 m away; progressive civic-number neighbour is 623.2 m away,0,2021.0,623.2,VIA EMILIA,35,16.2,0791600000004,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3522800,VIA ERNESTO PONTIERI,,33,,"16,2840569","38,9680591",64,normalized_street_exact,same_street_outlier,progressive civic-number neighbour is 4302.3 m away,0,2091.0,326.3,VIA TOMMASO CAMPANELLA,39,3.9,0791600000465,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3518507,VIA EROI DI SAPRI,,10,,"16,2826621","38,9533364",43,normalized_street_exact,same_street_outlier,nearest same-street civic is 834.4 m away; progressive civic-number neighbour is 1430.5 m away,0,2205.5,834.4,VIA ACQUAFREDDA,19,11.9,0791600000106,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538975,VIA EUCLIDE,,6,,"16,3142243","38,9722302",41,normalized_street_exact,same_street_outlier,nearest same-street civic is 1376.1 m away; progressive civic-number neighbour is 1420.4 m away,0,1005.8,1376.1,VIA SANTA MARIA,64,0.0,0791600000013,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3565292,VIA FILIPPO TURATI,,1,,"16,3191385","38,9733876",3,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 1082.4 m away; progressive civic-number neighbour is 1145.9 m away,0,888.9,1082.4,CORSO GIOVANNI NICOTERA,48,0.0,0791600000008,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526835,VIA FIUME,,4,,"16,32876","38,9771616",36,normalized_street_exact,same_street_outlier,nearest same-street civic is 944.6 m away; progressive civic-number neighbour is 944.6 m away,0,2696.1,944.6,VIA CALIA,11,40.2,0791600000052,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526822,VIA FIUME,,61,,"16,2526862","38,921116",36,normalized_street_exact,same_street_outlier,6394.8 m from same-street cluster centroid; nearest same-street civic is 3071.9 m away; progressive civic-number neighbour is 5476.2 m away,0,6394.8,3071.9,VIA GIOVANNI VENTITREESIMO,13,45.7,0791600000082,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528979,VIA FIUME,,67,,"16,2844053","38,9334536",36,normalized_street_exact,same_street_outlier,nearest same-street civic is 2764.4 m away; progressive civic-number neighbour is 3452.7 m away,0,3653.1,2764.4,VIA DEI PIOPPI,2,56.4,0791600000110,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3530370,VIA FRANCESCO ANTONIO D'IPPOLITO,,1,,"16,3179626","38,9722378",,,same_street_outlier,1029.7 m from same-street cluster centroid; nearest same-street civic is 1035.1 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 1120.2 m away,0,1029.7,1035.1,,0,,0791600000016,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3605117,VIA FRANCESCO CAPARELLO,,32,,"16,308152","38,9718603",33,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 2527.6 m away,0,706.3,300.9,VIA ANTONIO DE MEDICI,18,16.6,0791600000033,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3513809,VIA FRANCESCO COSTABILE,,12,,"16,2870397","38,9655834",36,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 635.7 m away,0,595.0,252.4,VIALE GUGLIELMO MARCONI,24,58.9,0791600000142,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515923,VIA FRANCESCO COSTABILE,,4,,"16,235703","38,9376293",36,anncsu_crosswalk_abbreviation_unique,same_street_outlier,4873.0 m from same-street cluster centroid; nearest same-street civic is 4823.9 m away; progressive civic-number neighbour is 4868.5 m away,0,4873.0,4823.9,VIA ACQUAFREDDA,7,0.0,0791600000353,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3535976,VIA FRANCESCO IERACE,,44,,"16,3212847","38,9692206",,,same_street_outlier,nearest same-street civic is 961.1 m away; progressive civic-number neighbour is 961.1 m away,0,2532.3,961.1,VIA DEL PROGRESSO,58,9.5,0791600000020,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3535974,VIA FRANCESCO IERACE,,6,,"16,2821379","38,9536013",,,same_street_outlier,nearest same-street civic is 914.8 m away; progressive civic-number neighbour is 925.0 m away,0,1827.8,914.8,VIA ACQUAFREDDA,23,16.3,0791600000106,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3596334,VIA FRANCESCO LENORMANT,,16,,"16,2838962","38,9570034",64,anncsu_crosswalk_abbreviation_unique,same_street_outlier,3055.0 m from same-street cluster centroid; nearest same-street civic is 1310.3 m away; progressive civic-number neighbour is 1336.1 m away,0,3055.0,1310.3,VIA GRIMALDI,7,28.6,0791600000106,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3596353,VIA FRANCESCO LENORMANT,,48,,"16,3077336","38,9550652",64,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 1819.8 m away; progressive civic-number neighbour is 2479.2 m away,0,1722.8,1819.8,VIA CARMELINA TROPEA,19,0.0,0791600000131,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3598561,VIA FRANCESCO MATARAZZO,,44,,"16,3212443","38,9689911",,,same_street_outlier,nearest same-street civic is 776.2 m away; progressive civic-number neighbour is 3109.1 m away,0,679.0,776.2,VIA DEL PROGRESSO,60,4.2,0791600000021,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536031,VIA FRANCESCO PETRARCA,,2,,"16,3527644","38,983629",,,same_street_outlier,6105.0 m from same-street cluster centroid; nearest same-street civic is 6368.9 m away; progressive civic-number neighbour is 6836.4 m away,0,6105.0,6368.9,VIA FRANCESCO MATARAZZO,16,0.0,0791600000053,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3571944,VIA FRANCESCO RISMONDI,,3,,"16,3155395","38,9733895",4,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 731.9 m away; progressive civic-number neighbour is 786.2 m away,0,690.0,731.9,VIALE DEI GIARDINI,43,26.7,0791600000013,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3571966,VIA GAETANO DONIZETTI,,13,,"16,2796208","38,9650217",76,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 1144.2 m away,0,1009.8,488.8,VIA SAN MICHELE,22,11.0,0791600000154,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3587382,VIA GENERALE ALFONSO LA MARMORA,,9,,"16,2768777","38,9640219",,,same_street_outlier,nearest same-street civic is 944.8 m away; progressive civic-number neighbour is 974.4 m away,0,2148.2,944.8,VIA DEI BIZANTINI,23,7.0,0791600000154,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533200,VIA GENERALE PIETRO CRISTAUDO,,1,,"16,2898468","38,9639219",37,anncsu_crosswalk_abbreviation_unique,same_street_outlier,2250.7 m from same-street cluster centroid; nearest same-street civic is 2487.9 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2489.7 m away,0,2250.7,2487.9,VIA DEI PATRIOTI SAMBIASINI 1848,20,0.0,0791600000142,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3535271,VIA GERARDO ROHLFS,,6,,"16,2927152","38,9478127",,,same_street_outlier,nearest same-street civic is 888.9 m away; progressive civic-number neighbour is 1209.1 m away,0,1707.6,888.9,VIA CAMPANIA,1,70.5,0791600000350,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3529552,VIA GIACOMO MATTEOTTI,,31,,"16,3412403","38,9488542",39,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 747.5 m away,0,890.4,356.4,VIA MONSIGNOR AZIO DAVOLI,3,19.0,0791600000136,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526706,VIA GIACOMO PUCCINI,,1,,"16,3389576","38,9552298",75,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 789.7 m away; progressive civic-number neighbour is 4756.7 m away,0,2826.5,789.7,VIA MONSIGNOR AZIO DAVOLI,5,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526711,VIA GIACOMO PUCCINI,,9,,"16,3409651","38,9482896",75,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 789.7 m away; progressive civic-number neighbour is 5035.6 m away,0,3073.2,789.7,VIA MONSIGNOR AZIO DAVOLI,3,13.4,0791600000136,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3522429,VIA GIOACCHINO MURAT,,101,,"16,2480636","38,9770685",65,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,nearest same-street civic is 2911.3 m away; progressive civic-number neighbour is 7339.2 m away,0,6339.9,2911.3,,0,,0791600000348,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3609577,VIA GIORDANO BRUNO,,1,,"16,3492573","38,9833918",40,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 698.2 m away; progressive civic-number neighbour is 5922.3 m away,0,3760.6,698.2,VIA CASE NUOVE,10,0.0,0791600000053,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3609620,VIA GIORGIO PINNA,,1,,"16,3462055","38,9789082",55,normalized_street_exact,same_street_outlier,6951.1 m from same-street cluster centroid; nearest same-street civic is 2862.9 m away; progressive civic-number neighbour is 3397.6 m away,0,6951.1,2862.9,VIA GIORGIO LA PIRA,26,0.0,0791600000053,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536861,VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA,,16,,"16,2948038","38,9597986",,,same_street_outlier,nearest same-street civic is 840.6 m away; progressive civic-number neighbour is 1063.1 m away,0,895.0,840.6,VIA SENATORE ARTURO PERUGINI,1,0.0,0791600000383,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3565191,VIA GIOVANNI VENTITREESIMO,,22,A,"16,2833685","38,9650263",,,same_street_outlier,progressive civic-number neighbour is 3421.9 m away,0,2177.1,418.9,VIA EROI DI SAPRI,38,8.6,0791600000374,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3565194,VIA GIOVANNI VENTITREESIMO,,27,,"16,2785575","38,9653964",,,same_street_outlier,progressive civic-number neighbour is 5444.9 m away,0,2251.4,418.9,VIA SAN MICHELE,22,11.3,0791600000154,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3565179,VIA GIOVANNI VENTITREESIMO,,6,,"16,3228048","38,9657154",,,same_street_outlier,nearest same-street civic is 597.4 m away; progressive civic-number neighbour is 7919.8 m away,0,4118.9,597.4,VIA CRISTOFORO COLOMBO,22,7.4,0791600000139,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3569584,VIA GIUSEPPE CASTALDI,,1,,"16,2852272","38,967321",32,anncsu_crosswalk_abbreviation_unique,same_street_outlier,1002.3 m from same-street cluster centroid; nearest same-street civic is 1132.6 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 1142.0 m away,0,1002.3,1132.6,PIAZZA GIUSEPPE GARIBALDI,67,6.2,0791600000149,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3607332,VIA GIUSEPPE DI VITTORIO,,9,,"16,309546","38,9720822",32,anncsu_crosswalk_abbreviation_unique,same_street_outlier,2514.3 m from same-street cluster centroid; nearest same-street civic is 2445.5 m away; progressive civic-number neighbour is 2447.3 m away,0,2514.3,2445.5,VIA TERINA,22,24.4,0791600000033,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3569904,VIA GIUSEPPE GARIBALDI,,1,,"16,2815139","38,9663706",,,same_street_outlier,progressive civic-number neighbour is 3640.2 m away,0,1053.4,431.4,VIA ISONZO,40,0.0,0791600000153,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526784,VIA GIUSEPPE TOMAINO,,6,,"16,3109997","38,9697201",19,anncsu_crosswalk_abbreviation_unique,same_street_outlier,2168.9 m from same-street cluster centroid; nearest same-street civic is 2585.1 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2605.6 m away,0,2168.9,2585.1,VIALE GUGLIELMO MARCONI,28,0.0,0791600000028,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516333,VIA GORIZIA,,1,,"16,3051075","38,9573351",36,normalized_street_exact,same_street_outlier,nearest same-street civic is 632.3 m away; progressive civic-number neighbour is 2153.8 m away,0,809.4,632.3,VIA ADDA,4,6.7,0791600000128,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516343,VIA GORIZIA,,21,,"16,2671616","38,9174838",36,normalized_street_exact,same_street_outlier,6140.4 m from same-street cluster centroid; nearest same-street civic is 5414.7 m away; progressive civic-number neighbour is 5559.1 m away,0,6140.4,5414.7,,0,,0791600000422,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3602909,VIA GRIMALDI,,2,,"16,3370668","38,9387009",40,normalized_street_exact,same_street_outlier,nearest same-street civic is 3201.8 m away; progressive civic-number neighbour is 4848.1 m away,0,4367.8,3201.8,VIA GRAZIA DELEDDA,6,24.5,0791600000069,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3522529,VIA GUIDO DORSO,,28,,"16,2846608","38,9654351",66,normalized_street_exact,same_street_outlier,progressive civic-number neighbour is 4610.2 m away,0,2417.3,318.1,VIALE GUGLIELMO MARCONI,33,6.0,0791600000147,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517788,VIA INDIPENDENZA,,109,,"16,2400012","38,9863557",,,same_street_outlier,5492.0 m from same-street cluster centroid; nearest same-street civic is 4144.1 m away; progressive civic-number neighbour is 4396.1 m away,0,5492.0,4144.1,VIA PONENTINO,1,0.0,0791600000189,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528451,VIA INGEGNERE GIUSEPPE D'AUDINO,,1,A,"16,2566513","38,919359",75,anncsu_crosswalk_abbreviation_unique,same_street_outlier,5900.4 m from same-street cluster centroid; nearest same-street civic is 7356.4 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 7374.5 m away,0,5900.4,7356.4,,0,,0791600000081,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520013,VIA INNOCENZO NONO,,41,,"16,2810559","38,9645937",,,same_street_outlier,nearest same-street civic is 2169.6 m away; progressive civic-number neighbour is 2286.3 m away,0,2172.7,2169.6,VIA SAN GIUSTO,35,4.2,0791600000146,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520020,VIA INNOCENZO NONO,,42,,"16,306573","38,9698403",,,same_street_outlier,progressive civic-number neighbour is 1729.4 m away,0,232.3,272.1,VIA GIOACCHINO MURAT,22,68.4,0791600000034,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520017,VIA INNOCENZO NONO,,53,,"16,3271908","38,9512787",,,same_street_outlier,nearest same-street civic is 2138.4 m away; progressive civic-number neighbour is 2182.0 m away,0,2611.4,2138.4,VIA ROBERTO IL GUISCARDO,27,23.2,0791600000135,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
